1682;23
0.6;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-0.247423;0.390909;-0.024092
0.6;-1;-1;-1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.560137;0.096899;-0.018959
0.6;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-0.563574;0.234375;-0.152785
-0.044444;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.979381;0;0.309307
0.6;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.986254;0;0.264911
0.577778;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.817869;0.203704;-0.14976
0.577778;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-0.484536;0.139073;-0.049859
0.577778;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.890034;-0.272727;0.103463
0.577778;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;0.151203;0.522321;-0.197603
0.577778;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-0.769759;-0.117647;-0.013061
0.6;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-0.62543;0.277273;0.116703
0.577778;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-0.106529;0.360153;0.010638
0.577778;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-0.398625;0.53125;-0.13295
0.6;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-0.941581;0;0
0.6;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.804124;0.017241;0.049885
0.577778;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.487973;0.47;-0.01864
0.577778;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.52921;0.452899;-0.05294
0.577778;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-0.271478;0.269953;0.009139
0.333333;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;-0.058419;0.569091;-0.09597
0.577778;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-0.676976;0.026316;0.089359
0.577778;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-0.512027;0.293706;0.086012
0.577778;-1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-0.646048;0.307692;-0.016407
0.644444;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.618557;0.361607;0.062425
0.511111;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.532646;0.043796;0.035674
0.555556;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-0.250859;0.406393;-0.090075
0.533333;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;0.010309;0.50339;-0.025779
0.511111;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-0.123711;0.396484;0.042134
0.533333;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;0.33677;0.644872;-0.164476
-0.666667;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-0.412371;0.354651;-0.106011
0.666667;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;0.742268;0.577756;-0.025205
0.311111;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-0.752577;0.130137;0.182375
0.066667;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.817869;0.064815;0.089449
0.644444;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-0.95189;-0.566667;-0.115567
0.644444;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.986254;-0.8;-0.2
0.644444;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.749141;-0.216216;-0.040255
0.644444;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-0.75945;-0.056338;0.000694
0.644444;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.859107;0.25;0.118034
0.644444;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.780069;0.038462;0.071414
0.644444;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-0.556701;0.215385;0.087965
0.622222;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-0.896907;-0.241935;0.103396
0.644444;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-0.068729;0.242647;-0.04525
0.644444;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.934708;-0.275;0.203121
0.644444;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.972509;0.555556;-0.262972
0.644444;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.773196;0.723881;-0.241298
0.644444;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.95189;0.366667;0.181336
0.644444;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.573883;0.412;0.051201
0.644444;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;0.295533;0.346561;-0.020849
0.644444;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;0.003436;0.107509;0.104527
0.6;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.989691;0.75;-0.133975
0.644444;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.773196;-0.380597;0.093939
0.644444;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;0.47079;0.219114;0.115282
0.644444;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.639175;-0.330189;0.106471
0.644444;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-0.608247;0.117391;-0.019047
0.644444;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-0.360825;0.526738;-0.088208
0.644444;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-0.164948;0.278689;-0.032926
0.644444;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.670103;0.402062;0.051647
0.111111;-1;1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.415808;0.641646;-0.066555
0.644444;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-0.780069;0.269231;0.023973
0.644444;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-0.560137;0.410853;-0.056235
0.644444;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.924399;-0.369565;0.258619
-0.133333;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-0.676976;0.363158;0.030504
-0.622222;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-0.158076;0.538618;-0.042504
-0.622222;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-0.415808;0.435673;0.062848
-0.577778;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.323024;0.646465;-0.156097
0.022222;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;1;1;-1;-1;-0.113402;0.484556;0.024324
-0.622222;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.642612;0.561905;-0.108824
0.644444;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.415808;0.450292;0.046604
0.644444;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.938144;-0.210526;0.35008
0.044444;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.831615;-0.11;-0.077178
0.577778;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.793814;0.106557;0.117884
-0.288889;-1;-1;1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-0.756014;0.25;-0.273517
0.088889;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-0.80756;0.035088;0.00629
-0.044444;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-0.24055;0.382883;0.154349
0.466667;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-0.168385;0.436214;-0.059277
0.555556;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-0.780069;-0.276923;0.081747
0.644444;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.969072;-0.25;0.118034
0.644444;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-0.367698;0.235135;0.070707
0.644444;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.563574;0.101563;0.041028
0.644444;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.924399;0;0.215838
0.644444;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.463918;0.414013;0.053827
0.088889;-1;-1;1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.116838;0.315951;0.093523
0.133333;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-0.721649;0.317073;-0.005967
0.466667;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.154639;0.392713;-0.052753
0.266667;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.405498;0.373563;-0.020692
0.444444;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-0.666667;0.05102;0.138293
0.555556;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-0.494845;0.493243;-0.020573
0.422222;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-0.56701;0.346457;0.000093
0.488889;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.797251;-0.191667;-0.067411
0.555556;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-0.656357;0.113861;-0.111334
0.555556;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.766323;0.231884;0.071092
0.422222;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-0.247423;0.240909;0.033369
0.311111;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.639175;0.278302;0.000756
0.155556;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.687285;0.277174;-0.06326
0.488889;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-0.484536;0.294702;-0.091821
0.422222;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.783505;0.554688;-0.150052
0.422222;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.804124;0.560345;-0.278947
0.288889;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.773196;-0.022388;-0.111721
0.155556;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.082474;0.533228;-0.006979
0.577778;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.597938;0.733051;-0.17989
0.466667;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-0.587629;0.586777;-0.066884
0.533333;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-0.780069;0.438462;0.000118
0.288889;-1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;1;-1;1;-1;0.257732;0.60218;-0.078455
0.444444;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;0.109966;0.58642;-0.002594
0.311111;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.439863;0.62619;-0.109244
0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-0.28866;0.408654;0.103007
0.422222;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-0.027491;0.473592;-0.072699
-0.022222;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-0.532646;0.430657;-0.094361
-0.222222;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.573883;0.672;-0.283296
0.088889;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-0.243986;0.454751;0.161583
0.266667;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-0.243986;0.522624;-0.030913
0.666667;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;-1;0.738832;0.503945;-0.076957
0.511111;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-0.226804;0.475664;-0.039578
0.266667;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;-0.003436;0.517182;-0.073757
0.577778;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-0.604811;0.215517;0.176085
